,sample,collection_date,county,lineage
3146,USA/CA-CZB-10048/2020,2020-05-20 00:00:00,Santa Clara County,B.1.453
3147,USA/CA-CZB-2093/2020,2020-04-26 00:00:00,San Joaquin County,A.1
3148,USA/CA-CZB-2094/2020,2020-04-26 00:00:00,San Joaquin County,A.1
3149,USA/CA-CZB-2095/2020,2020-04-26 00:00:00,San Joaquin County,A.1
3150,USA/CA-CZB-10064/2020,2020-06-21 00:00:00,Santa Clara County,B.1.1.29
3151,USA/CA-CZB-10065/2020,2020-06-20 00:00:00,Santa Clara County,B.1.503
3152,USA/CA-CZB-10066/2020,2020-06-20 00:00:00,Santa Clara County,B.1
3153,USA/CA-CZB-10067/2020,2020-06-21 00:00:00,Santa Clara County,B.1.503
3154,USA/CA-CZB-10070/2020,2020-06-21 00:00:00,Santa Clara County,B.1
3155,USA/CA-CZB-10073/2020,2020-06-22 00:00:00,Santa Clara County,B.1.1.28
3156,USA/CA-CZB-10076/2020,2020-06-23 00:00:00,Santa Clara County,B.1.243
3157,USA/CA-CZB-10077/2020,2020-06-02 00:00:00,Santa Clara County,B.1.243
3158,USA/CA-CZB-10082/2020,2020-06-02 00:00:00,Santa Clara County,B.1.503
3159,USA/CA-CZB-10085/2020,2020-06-04 00:00:00,Santa Clara County,B.1.503
3160,USA/CA-CZB-10091/2020,2020-06-21 00:00:00,Santa Clara County,B.1.503
3161,USA/CA-CZB-10096/2020,2020-06-21 00:00:00,Santa Clara County,B.1.293
3162,USA/CA-CZB-10097/2020,2020-06-30 00:00:00,Santa Clara County,B.1.293
3163,USA/CA-CZB-10099/2020,2020-06-29 00:00:00,Santa Clara County,B.1.452
3164,USA/CA-CZB-10101/2020,2020-06-04 00:00:00,Santa Clara County,B.1
3165,USA/CA-CZB-10102/2020,2020-05-20 00:00:00,Santa Clara County,B.1.503
3166,USA/CA-CZB-10105/2020,2020-05-20 00:00:00,Santa Clara County,B.1.243
3167,USA/CA-CZB-10106/2020,2020-06-04 00:00:00,Santa Clara County,B.1.503
3168,USA/CA-CZB-10107/2020,2020-06-23 00:00:00,Santa Clara County,B.1.110
3169,USA/CA-CZB-10108/2020,2020-06-21 00:00:00,Santa Clara County,B.1.1.70
3170,USA/CA-CZB-10109/2020,2020-05-19 00:00:00,Santa Clara County,B.1
3171,USA/CA-CZB-10110/2020,2020-06-04 00:00:00,Santa Clara County,B.1.503
3172,USA/CA-CZB-10112/2020,2020-06-23 00:00:00,Santa Clara County,B.1.1.70
3173,USA/CA-CZB-10117/2020,2020-06-23 00:00:00,Santa Clara County,B.1.1.70
3174,USA/CA-CZB-10120/2020,2020-06-23 00:00:00,Santa Clara County,B.1.293
3175,USA/CA-CZB-10121/2020,2020-06-10 00:00:00,Santa Clara County,B.1
3176,USA/CA-CZB-10123/2020,2020-06-11 00:00:00,Santa Clara County,B.1.166
3177,USA/CA-CZB-10127/2020,2020-06-21 00:00:00,Santa Clara County,B.1
3178,USA/CA-CZB-10128/2020,2020-05-21 00:00:00,Santa Clara County,B.1.509
3179,USA/CA-CZB-10130/2020,2020-06-29 00:00:00,Santa Clara County,B.1.452
3180,USA/CA-CZB-10133/2020,2020-05-17 00:00:00,Santa Clara County,B.1.1.70
3181,USA/CA-CZB-10134/2020,2020-06-10 00:00:00,Santa Clara County,B.1.503
3182,USA/CA-CZB-10138/2020,2020-07-11 00:00:00,Santa Clara County,B.1
3183,USA/CA-CZB-10139/2020,2020-06-23 00:00:00,Santa Clara County,B.1.243
3184,USA/CA-CZB-10140/2020,2020-06-21 00:00:00,Santa Clara County,B.1.443
3185,USA/CA-CZB-10143/2020,2020-06-16 00:00:00,Santa Clara County,B.1.503
3186,USA/CA-CZB-10144/2020,2020-06-16 00:00:00,Santa Clara County,B.1.400
3187,USA/CA-CZB-10149/2020,2020-06-04 00:00:00,Santa Clara County,B.1.1.70
3188,USA/CA-CZB-10150/2020,2020-06-05 00:00:00,Santa Clara County,B.1
3189,USA/CA-CZB-10152/2020,2020-07-11 00:00:00,Santa Clara County,B.1.503
3190,USA/CA-CZB-10153/2020,2020-06-05 00:00:00,Santa Clara County,B.1.243
3191,USA/CA-CZB-10156/2020,2020-04-07 00:00:00,Santa Clara County,B.1.403
3192,USA/CA-CZB-10158/2020,2020-05-22 00:00:00,Santa Clara County,B.1
3193,USA/CA-CZB-10160/2020,2020-06-22 00:00:00,Santa Clara County,B.1.1.70
3194,USA/CA-CZB-10161/2020,2020-06-22 00:00:00,Santa Clara County,B.1.1.70
3195,USA/CA-CZB-10162/2020,2020-05-16 00:00:00,Santa Clara County,B.1.1.70
3196,USA/CA-CZB-10165/2020,2020-06-21 00:00:00,Santa Clara County,B.1.1.70
3197,USA/CA-CZB-10166/2020,2020-06-21 00:00:00,Santa Clara County,B.1.293
3198,USA/CA-CZB-10168/2020,2020-05-15 00:00:00,Santa Clara County,B.1.1.29
3199,USA/CA-CZB-10169/2020,2020-06-23 00:00:00,Santa Clara County,B.1.453
3200,USA/CA-CZB-10172/2020,2020-05-11 00:00:00,Santa Clara County,B.1.1.70
3201,USA/CA-CZB-10176/2020,2020-05-12 00:00:00,Santa Clara County,B.1.503
3202,USA/CA-CZB-10178/2020,2020-05-13 00:00:00,Santa Clara County,B.1.503
3203,USA/CA-CZB-10182/2020,2020-05-14 00:00:00,Santa Clara County,B.1.503
3204,USA/CA-CZB-10183/2020,2020-06-17 00:00:00,Santa Clara County,B.1.1.113
3205,USA/CA-CZB-10184/2020,2020-05-14 00:00:00,Santa Clara County,B.1.1.244
3206,USA/CA-CZB-10185/2020,2020-06-18 00:00:00,Santa Clara County,B.1.1.113
3207,USA/CA-CZB-10186/2020,2020-05-14 00:00:00,Santa Clara County,B.1.443
3208,USA/CA-CZB-10188/2020,2020-05-14 00:00:00,Santa Clara County,B.1.243
3209,USA/CA-CZB-10191/2020,2020-06-09 00:00:00,Santa Clara County,B.1
3210,USA/CA-CZB-10193/2020,2020-04-30 00:00:00,Santa Clara County,B.1.2
3211,USA/CA-CZB-10194/2020,2020-04-30 00:00:00,Santa Clara County,B.1.503
3212,USA/CA-CZB-1535/2020,2020-04-28 00:00:00,Ventura County,B.1
3213,USA/CA-CZB-3945/2020,2020-07-26 00:00:00,Contra Costa County,B.1.336
3214,USA/CA-CZB-12957/2020,2020-07-21 00:00:00,San Francisco County,B.1.1.70
3215,USA/CA-CZB-12958/2020,2020-07-21 00:00:00,San Francisco County,B.1.1.70
3216,USA/CA-CZB-12959/2020,2020-07-21 00:00:00,San Francisco County,B.1.452
3217,USA/CA-CZB-12960/2020,2020-07-21 00:00:00,San Francisco County,B.1.1.70
3218,USA/CA-CZB-12961/2020,2020-08-03 00:00:00,San Francisco County,B.1.1.70
3219,USA/CA-CZB-12964/2020,2020-07-21 00:00:00,San Francisco County,B.1.1.70
3220,USA/CA-CZB-12965/2020,2020-07-27 00:00:00,San Francisco County,B.1.1.70
3221,USA/CA-CZB-12966/2020,2020-07-27 00:00:00,San Francisco County,B.1.1.70
3222,USA/CA-CZB-12967/2020,2020-06-13 00:00:00,San Francisco County,B.1.1.70
3223,USA/CA-CZB-12968/2020,2020-07-01 00:00:00,San Francisco County,B.1.1.70
3224,USA/CA-CZB-12970/2020,2020-07-19 00:00:00,San Francisco County,B.1.1.70
3225,USA/CA-CZB-12971/2020,2020-07-26 00:00:00,San Francisco County,B.1.1.70
3226,USA/CA-CZB-13160/2020,2020-06-22 00:00:00,Marin County,
3227,USA/CA-CZB-13166/2020,2020-06-22 00:00:00,Marin County,
3228,USA/CA-CZB-13152/2020,2020-06-22 00:00:00,Marin County,
3229,USA/CA-CZB-13156/2020,2020-06-22 00:00:00,Marin County,
3230,USA/CA-CZB-13195/2020,2020-06-22 00:00:00,Marin County,
3231,USA/CA-CZB-13171/2020,2020-06-22 00:00:00,Marin County,
3232,USA/CA-CZB-13192/2020,2020-06-22 00:00:00,Marin County,
3233,USA/CA-CZB-13181/2020,2020-06-22 00:00:00,Marin County,
3234,USA/CA-CZB-13179/2020,2020-06-22 00:00:00,Marin County,
3235,USA/CA-CZB-13199/2020,2020-06-22 00:00:00,Marin County,
3236,USA/CA-CZB-13202/2020,2020-06-22 00:00:00,Marin County,
3237,USA/CA-CZB-13201/2020,2020-06-22 00:00:00,Marin County,
3238,USA/CA-CZB-13154/2020,2020-06-22 00:00:00,Marin County,
3239,USA/CA-CZB-13168/2020,2020-06-22 00:00:00,Marin County,
3240,USA/CA-CZB-13187/2020,2020-06-22 00:00:00,Marin County,
3241,USA/CA-CZB-13186/2020,2020-06-22 00:00:00,Marin County,
3242,USA/CA-CZB-13194/2020,2020-06-22 00:00:00,Marin County,
3243,USA/CA-CZB-13204/2020,2020-06-22 00:00:00,Marin County,
3244,USA/CA-CZB-13189/2020,2020-06-22 00:00:00,Marin County,
3245,USA/CA-CZB-13193/2020,2020-06-22 00:00:00,Marin County,
3246,USA/CA-CZB-13206/2020,2020-06-22 00:00:00,Marin County,
3247,USA/CA-CZB-13169/2020,2020-06-22 00:00:00,Marin County,
3248,USA/CA-CZB-13155/2020,2020-06-22 00:00:00,Marin County,
3249,USA/CA-CZB-13198/2020,2020-06-22 00:00:00,Marin County,
3250,USA/CA-CZB-13176/2020,2020-06-22 00:00:00,Marin County,
3251,USA/CA-CZB-13159/2020,2020-06-22 00:00:00,Marin County,
3252,USA/CA-CZB-13170/2020,2020-06-22 00:00:00,Marin County,
3253,USA/CA-CZB-13200/2020,2020-06-22 00:00:00,Marin County,
3254,USA/CA-CZB-13177/2020,2020-06-22 00:00:00,Marin County,
3255,USA/CA-CZB-13191/2020,2020-06-22 00:00:00,Marin County,
3256,USA/CA-CZB-13165/2020,2020-06-22 00:00:00,Marin County,
3257,USA/CA-CZB-13185/2020,2020-06-22 00:00:00,Marin County,
3258,USA/CA-CZB-13158/2020,2020-06-22 00:00:00,Marin County,
3259,USA/CA-CZB-13163/2020,2020-06-22 00:00:00,Marin County,
3260,USA/CA-CZB-13174/2020,2020-06-22 00:00:00,Marin County,
3261,USA/CA-CZB-13183/2020,2020-06-22 00:00:00,Marin County,
3262,USA/CA-CZB-13203/2020,2020-06-23 00:00:00,Marin County,
3263,USA/CA-CZB-13172/2020,2020-06-23 00:00:00,Marin County,
3264,USA/CA-CZB-13180/2020,2020-06-22 00:00:00,Marin County,
3265,USA/CA-CZB-13207/2020,2020-06-22 00:00:00,Marin County,
3266,USA/CA-CZB-13175/2020,2020-06-23 00:00:00,Marin County,
3267,USA/CA-CZB-13205/2020,2020-06-23 00:00:00,Marin County,
3268,USA/CA-CZB-13190/2020,2020-06-23 00:00:00,Marin County,
3269,USA/CA-CZB-13161/2020,2020-06-22 00:00:00,Marin County,
3270,USA/CA-CZB-13164/2020,2020-06-22 00:00:00,Marin County,
3271,USA/CA-CZB-13196/2020,2020-06-22 00:00:00,Marin County,
3272,USA/CA-CZB-15397/2020,2020-08-02 00:00:00,Sacramento,B.1.369
3273,USA/CA-CZB-15398/2020,2020-11-16 00:00:00,Sacramento,B.1.369
3274,USA/CA-CZB-15399/2020,2020-11-24 00:00:00,Sacramento,B.1.369
3302,USA/CA-CZB-1233/2020,2020-04-11 06:52:56,Santa Clara County,B.1.14
3303,USA/CA-CZB-1234/2020,2020-04-11 06:52:56,Santa Clara County,B.1.14
3304,USA/CA-CZB-13528/2020,2020-11-03 16:54:16,Madera County,B.1.509
3305,USA/CA-CZB-13529/2020,2020-11-03 16:54:16,Madera County,B.1.243
3306,USA/CA-CZB-14160/2020,2020-11-04 10:42:07,Madera County,B.1.243
3307,USA/CA-CZB-13530/2020,2020-11-02 18:52:37,Madera County,B.1.2
3308,USA/CA-CZB-13532/2020,2020-11-02 18:52:37,Madera County,B.1.2
3310,USA/CA-CZB-168/2020,2020-08-31 18:42:34,Marin County,B.1.243
3311,USA/CA-CZB-168/2020,2020-08-31 18:42:34,Marin County,B.1.243
3312,USA/CA-CZB-169/2020,2020-08-31 18:42:34,Marin County,B.1.243
3313,USA/CA-CZB-169/2020,2020-08-31 18:42:34,Marin County,B.1.243
3314,USA/CA-CZB085/2020,2020-03-24 02:39:16,San Francisco County,B.1
3315,USA/CA-CZB085/2020,2020-03-24 02:39:16,San Francisco County,B.1
3316,USA/CA-CZB-2225/2020,2020-07-03 13:31:41,Marin County,
3317,USA/CA-CZB-2225/2020,2020-07-03 13:31:41,Marin County,
3318,USA/CA-CZB-2226/2020,2020-07-03 13:31:41,Marin County,
3319,USA/CA-CZB-2226/2020,2020-07-03 13:31:41,Marin County,
3320,USA/CA-CZB-2227/2020,2020-07-03 13:31:41,Marin County,
3321,USA/CA-CZB-2227/2020,2020-07-03 13:31:41,Marin County,
3322,USA/CA-CZB-2228/2020,2020-07-03 13:31:41,Marin County,
3323,USA/CA-CZB-2241/2020,2020-07-03 16:21:59,Marin County,
3324,USA/CA-CZB-2241/2020,2020-07-03 16:21:59,Marin County,
3325,USA/CA-CZB-2270/2020,2020-07-03 13:31:41,Marin County,
3326,USA/CA-CZB-2270/2020,2020-07-03 13:31:41,Marin County,
3327,USA/CA-CZB-2248/2020,2020-07-03 16:39:16,Marin County,
3328,USA/CA-CZB-2248/2020,2020-07-03 16:39:16,Marin County,
3329,USA/CA-CZB-2229/2020,2020-07-03 13:31:41,Marin County,
3330,USA/CA-CZB-2229/2020,2020-07-03 13:31:41,Marin County,
3331,USA/CA-CZB-2271/2020,2020-07-03 16:39:16,Marin County,
3332,USA/CA-CZB-2271/2020,2020-07-03 16:39:16,Marin County,
3333,USA/CA-CZB-2249/2020,2020-07-03 16:39:16,Marin County,
3334,USA/CA-CZB-2249/2020,2020-07-03 16:39:16,Marin County,
3335,USA/CA-CZB-2250/2020,2020-07-03 16:39:16,Marin County,
3336,USA/CA-CZB-2250/2020,2020-07-03 16:39:16,Marin County,
3337,USA/CA-CZB-2244/2020,2020-07-03 16:32:24,Marin County,
3338,USA/CA-CZB-2244/2020,2020-07-03 16:32:24,Marin County,
3339,USA/CA-CZB-2251/2020,2020-07-03 16:39:16,Marin County,
3340,USA/CA-CZB-2251/2020,2020-07-03 16:39:16,Marin County,
3341,USA/CA-CZB-2242/2020,2020-07-03 16:21:59,Marin County,
3342,USA/CA-CZB-2242/2020,2020-07-03 16:21:59,Marin County,
3343,USA/CA-CZB-2245/2020,2020-07-03 16:32:24,Marin County,
3344,USA/CA-CZB-2245/2020,2020-07-03 16:32:24,Marin County,
3345,USA/CA-CZB-2246/2020,2020-07-03 16:32:24,Marin County,
3346,USA/CA-CZB-2246/2020,2020-07-03 16:32:24,Marin County,
3347,USA/CA-CZB-2230/2020,2020-07-03 13:31:41,Marin County,
3348,USA/CA-CZB-2230/2020,2020-07-03 13:31:41,Marin County,
3349,USA/CA-CZB-2252/2020,2020-07-03 16:39:16,Marin County,
3350,USA/CA-CZB-2252/2020,2020-07-03 16:39:16,Marin County,
3351,USA/CA-CZB-2253/2020,2020-07-03 16:39:16,Marin County,
3352,USA/CA-CZB-2253/2020,2020-07-03 16:39:16,Marin County,
3353,USA/CA-CZB-2254/2020,2020-07-03 16:39:16,Marin County,
3354,USA/CA-CZB-2254/2020,2020-07-03 16:39:16,Marin County,
3355,USA/CA-CZB-2243/2020,2020-07-03 16:21:59,Marin County,
3356,USA/CA-CZB-2243/2020,2020-07-03 16:21:59,Marin County,
3357,USA/CA-CZB-2247/2020,2020-07-03 16:32:24,Marin County,
3358,USA/CA-CZB-2247/2020,2020-07-03 16:32:24,Marin County,
3362,USA/CA-CZB046/2020,2020-03-22 01:27:35,San Francisco County,B
3363,USA/CA-CZB084/2020,2020-03-24 02:39:16,San Francisco County,B.1
3364,USA/CA-CZB084/2020,2020-03-24 02:39:16,San Francisco County,B.1
3365,USA/CA-CZB-5140/2020,2020-08-17 13:37:54,San Luis Obispo County,B.1
3366,USA/CA-CZB086/2020,2020-03-24 02:39:16,San Francisco County,B.1
3367,USA/CA-CZB086/2020,2020-03-24 02:39:16,San Francisco County,B.1
3368,USA/CA-CZB-2534/2020,2020-05-08 22:23:05,Marin County,B.1.1.70
3369,USA/CA-CZB-2559/2020,2020-07-11 16:55:44,Marin County,
3370,USA/CA-CZB-2559/2020,2020-07-11 16:55:44,Marin County,
3371,USA/CA-CZB-2558/2020,2020-07-11 16:55:44,Marin County,
3372,USA/CA-CZB-2558/2020,2020-07-11 16:55:44,Marin County,
3373,USA/CA-CZB045/2020,2020-03-23 20:59:14,San Francisco County,A.1
3374,USA/CA-CZB-2556/2020,2020-07-11 16:55:44,Marin County,
3375,USA/CA-CZB-2556/2020,2020-07-11 16:55:44,Marin County,
3376,USA/CA-CZB-11549/2020,2020-07-12 15:07:39,San Luis Obispo County,B.1.240
3377,USA/CA-CZB-5769/2020,2020-07-12 15:05:38,San Luis Obispo County,B.1.369
3378,USA/CA-CZB-5762/2020,2020-07-12 14:03:36,San Luis Obispo County,B.1.369
3379,USA/CA-CZB-5773/2020,2020-07-12 15:05:38,San Luis Obispo County,B.1.369
3380,USA/CA-CZB-11550/2020,2020-07-12 15:07:39,San Luis Obispo County,B.1.309
3381,USA/CA-CZB-11551/2020,2020-07-12 15:07:39,San Luis Obispo County,B.1.369
3382,USA/CA-CZB-5764/2020,2020-07-12 14:03:36,San Luis Obispo County,B.1.267
3383,USA/CA-CZB-5780/2020,2020-07-12 15:05:38,San Luis Obispo County,B.1.369
3384,USA/CA-CZB-16550/2020,2020-07-12 15:15:11,Alameda County,
3385,USA/CA-CZB-16549/2020,2020-07-12 15:15:11,Alameda County,
3386,USA/CA-CZB-5706/2020,2020-07-17 17:14:04,Marin County,B.1.313
3387,USA/CA-CZB-5707/2020,2020-07-17 17:14:04,Marin County,B.1.243
3388,USA/CA-CZB-5678/2020,2020-07-17 19:01:15,Marin County,B.1
3389,USA/CA-CZB-5679/2020,2020-07-17 19:01:15,Marin County,B.1.1.162
3390,USA/CA-CZB-5684/2020,2020-07-17 19:25:10,Marin County,B.1.1.70
3391,USA/CA-CZB-5687/2020,2020-07-17 19:25:10,Marin County,B.1.1.70
3392,USA/CA-CZB-5693/2020,2020-07-17 19:34:54,Marin County,B.1.320
3393,USA/CA-CZB-5691/2020,2020-07-17 19:25:10,Marin County,B.1.1.244
3394,USA/CA-CZB-5695/2020,2020-07-17 19:34:54,Marin County,B.1.240
3395,USA/CA-CZB-2109/2020,2020-05-15 22:58:12,Marin County,B.1.508
3396,USA/CA-CZB-2104/2020,2020-05-15 22:58:12,Marin County,B.1.508
3397,USA/CA-CZB-2106/2020,2020-05-15 22:58:12,Marin County,B.1.508
3398,USA/CA-CZB-2103/2020,2020-05-15 22:58:12,Marin County,B.1.508
3399,USA/CA-CZB-16465/2020,2020-07-18 11:41:31,Alameda County,
3400,USA/CA-CZB-16466/2020,2020-07-18 11:32:18,Alameda County,
3401,USA/CA-CZB-3659/2020,2020-07-18 16:39:56,Madera County,B.1.243
3402,USA/CA-CZB-13110/2020,2020-10-27 16:49:38,Madera County,B.1.402
3403,USA/CA-CZB-3672/2020,2020-07-18 13:40:46,Madera County,B.1.243
3404,USA/CA-CZB-3672/2020,2020-08-11 11:04:38,Madera County,B.1.243
3405,USA/CA-CZB-13111/2020,2020-10-27 16:49:38,Madera County,B.1.243
3406,USA/CA-CZB-3658/2020,2020-07-18 16:39:56,Madera County,B.1.243
3407,USA/CA-CZB-3657/2020,2020-07-18 16:39:56,Madera County,B.1.243
3408,USA/CA-CZB-3657/2020,2020-07-18 16:39:56,Madera County,B.1.243
3409,USA/CA-CZB-3656/2020,2020-07-18 16:39:56,Madera County,B.1.243
3410,USA/CA-CZB-13112/2020,2020-10-27 16:49:38,Madera County,B.1.243
3411,USA/CA-CZB-3655/2020,2020-07-18 16:39:56,Madera County,B.1.243
3412,USA/CA-CZB-3671/2020,2020-07-18 13:40:46,Madera County,B.1.243
3413,USA/CA-CZB-3671/2020,2020-08-11 11:04:38,Madera County,B.1.243
3414,USA/CA-CZB-13113/2020,2020-10-27 16:49:38,Madera County,B.1.243
3415,USA/CA-CZB-11519/2020,2020-07-18 13:39:04,Madera County,B.1
3416,USA/CA-CZB-13114/2020,2020-10-27 16:49:38,Madera County,B.1
3417,USA/CA-CZB-3670/2020,2020-07-18 13:40:46,Madera County,B.1.243
3418,USA/CA-CZB-3670/2020,2020-08-11 11:04:38,Madera County,B.1.243
3419,USA/CA-CZB-13115/2020,2020-10-27 16:49:38,Madera County,B.1.243
3420,USA/CA-CZB-11520/2020,2020-07-18 13:39:04,Madera County,B.1.243
3421,USA/CA-CZB-13116/2020,2020-10-27 16:49:38,Madera County,B.1.1.139
3422,USA/CA-CZB-13117/2020,2020-10-27 16:49:38,Madera County,B.1.1.139
3423,USA/CA-CZB-11521/2020,2020-07-18 13:39:04,Madera County,B.1.402
3424,USA/CA-CZB-11522/2020,2020-07-18 13:39:04,Madera County,B.1.1.139
3425,USA/CA-CZB-3654/2020,2020-07-18 16:39:56,Madera County,B.1.1.139
3426,USA/CA-CZB-3653/2020,2020-07-18 16:39:56,Madera County,B.1.1.139
3427,USA/CA-CZB-11523/2020,2020-07-18 13:39:04,Madera County,B.1.1.139
3428,USA/CA-CZB-13118/2020,2020-10-27 16:49:38,Madera County,B.1.1.139
3429,USA/CA-CZB-11524/2020,2020-07-18 13:39:04,Madera County,B.1.1.139
3430,USA/CA-CZB-13119/2020,2020-10-27 16:49:38,Madera County,B.1.1.139
3431,USA/CA-CZB-13120/2020,2020-10-27 16:49:38,Madera County,B.1.1.139
3432,USA/CA-CZB-3652/2020,2020-07-18 16:39:56,Madera County,B.1.1.139
3433,USA/CA-CZB-2134/2020,2020-05-23 13:29:17,Marin County,B.1.508
3434,USA/CA-CZB-3723/2020,2020-07-24 18:26:48,San Luis Obispo County,B.1.369
3435,USA/CA-CZB-3722/2020,2020-07-24 18:26:48,San Luis Obispo County,B.1.399
3436,USA/CA-CZB-3836/2020,2020-07-24 18:26:48,San Luis Obispo County,B.1.243
3437,USA/CA-CZB-3721/2020,2020-07-24 18:26:48,San Luis Obispo County,B.1.189
3438,USA/CA-CZB-3720/2020,2020-07-24 18:26:48,San Luis Obispo County,B.1.369
3439,USA/CA-CZB-3835/2020,2020-07-24 18:26:48,San Luis Obispo County,B.1
3440,USA/CA-CZB-3903/2020,2020-07-24 18:33:23,San Luis Obispo County,B.1
3441,USA/CA-CZB-3902/2020,2020-07-24 18:33:23,San Luis Obispo County,B.1.139
3442,USA/CA-CZB-3901/2020,2020-07-24 18:33:23,San Luis Obispo County,B.1.1.70
3443,USA/CA-CZB-3900/2020,2020-07-24 18:33:23,San Luis Obispo County,B.1
3444,USA/CA-CZB-3899/2020,2020-07-24 18:33:23,San Luis Obispo County,B.1.267
3445,USA/CA-CZB-3898/2020,2020-07-24 18:33:23,San Luis Obispo County,B.1.399
3446,USA/CA-CZB-3634/2020,2020-08-01 12:03:40,San Luis Obispo County,B.1.369
3447,USA/CA-CZB0103/2020,2020-03-28 19:56:04,San Francisco County,A.1
3448,USA/CA-CZB0103/2020,2020-03-28 19:56:04,San Francisco County,A.1
3449,USA/CA-CZB0100/2020,2020-03-28 19:56:04,San Francisco County,B.1
3450,USA/CA-CZB0100/2020,2020-03-28 19:56:04,San Francisco County,B.1
3451,USA/CA-CZB095/2020,2020-03-28 19:56:04,San Francisco County,B
3452,USA/CA-CZB095/2020,2020-03-28 19:56:04,San Francisco County,B
3453,USA/CA-CZB-14952/2020,2020-06-06 11:23:16,Monterey County,B.1
3454,USA/CA-CZB-14953/2020,2020-06-06 11:23:16,Monterey County,B.1
3455,USA/CA-CZB-14951/2020,2020-06-06 11:32:04,Monterey County,B.1
3456,USA/CA-CZB-14954/2020,2020-06-06 11:23:16,Monterey County,B.1
3457,USA/CA-CZB0104/2020,2020-03-28 19:56:04,San Francisco County,B.1
3458,USA/CA-CZB0104/2020,2020-03-28 19:56:04,San Francisco County,B.1
3459,USA/CA-CZB096/2020,2020-03-28 19:56:04,San Francisco County,A.1
3460,USA/CA-CZB096/2020,2020-03-28 19:56:04,San Francisco County,A.1
3461,USA/CA-CZB098/2020,2020-03-28 19:56:04,San Francisco County,B.1
3462,USA/CA-CZB098/2020,2020-03-28 19:56:04,San Francisco County,B.1
3463,USA/CA-CZB0101/2020,2020-03-28 19:56:04,San Francisco County,A.1
3464,USA/CA-CZB0101/2020,2020-03-28 19:56:04,San Francisco County,A.1
3465,USA/CA-CZB-5697/2020,2020-07-23 16:04:05,Marin County,B.1.243
3466,USA/CA-CZB-2123/2020,2020-05-22 13:18:06,Marin County,B.1.106
3467,USA/CA-CZB-2131/2020,2020-05-22 12:44:43,Marin County,B.1.106
3468,USA/CA-CZB-2130/2020,2020-05-22 12:44:43,Marin County,B.1.106
3469,USA/CA-CZB-2132/2020,2020-05-22 12:44:43,Marin County,B.1.106
3470,USA/CA-CZB-2124/2020,2020-05-22 13:18:06,Marin County,B.1.106
3471,USA/CA-CZB-2122/2020,2020-05-22 13:18:06,Marin County,B.1.106
3472,USA/CA-CZB-2126/2020,2020-05-22 13:18:06,Marin County,B.1.106
3473,USA/CA-CZB-15360/2020,2020-05-22 13:38:10,Santa Clara County,B.1.336
3474,USA/CA-CZB-2127/2020,2020-05-22 13:18:06,Marin County,B.1.508
3475,USA/CA-CZB-15361/2020,2020-05-22 13:38:10,Santa Clara County,B.1.336
3476,USA/CA-CZB-15362/2020,2020-05-22 13:38:10,Santa Clara County,B.1.336
3477,USA/CA-CZB-2128/2020,2020-05-22 13:18:06,Marin County,B.1.508
3478,USA/CA-CZB-2129/2020,2020-05-22 13:18:06,Marin County,B.1.508
3479,USA/CA-CZB-3633/2020,2020-07-23 19:23:05,San Luis Obispo County,B.1.399
3480,USA/CA-CZB-3632/2020,2020-07-23 19:23:05,San Luis Obispo County,B.1.369
3481,USA/CA-CZB-3631/2020,2020-07-23 19:23:05,San Luis Obispo County,B.1.2
3482,USA/CA-CZB-2497/2020,2020-05-22 12:42:35,Sonoma county,B.1.243
3483,USA/CA-CZB-3630/2020,2020-07-23 19:23:05,San Luis Obispo County,B.1.267
3484,USA/CA-CZB-2499/2020,2020-05-22 12:42:35,Sonoma county,B.1.243
3485,USA/CA-CZB-2498/2020,2020-05-22 12:42:35,Sonoma county,B.1.243
3486,USA/CA-CZB-3629/2020,2020-07-23 19:23:05,San Luis Obispo County,B.1.369
3487,USA/CA-CZB-3628/2020,2020-07-23 19:23:34,San Luis Obispo County,B.1.309
3488,USA/CA-CZB-11582/2020,2020-07-24 11:43:42,Madera County,B.1.243
3489,USA/CA-CZB-11539/2020,2020-07-24 11:51:47,Madera County,B.1.243
3490,USA/CA-CZB-11583/2020,2020-07-24 11:43:42,Madera County,B.1.243
3491,USA/CA-CZB-11584/2020,2020-07-24 11:43:42,Madera County,B.1.243
3492,USA/CA-CZB-11541/2020,2020-07-24 11:51:47,Madera County,B.1.240
3493,USA/CA-CZB-11542/2020,2020-07-24 11:51:47,Madera County,B.1.240
3494,USA/CA-CZB-11585/2020,2020-07-24 11:43:42,Madera County,B.1.243
3495,USA/CA-CZB-11586/2020,2020-07-24 11:43:42,Madera County,B.1
3496,USA/CA-CZB-11544/2020,2020-07-24 11:51:47,Madera County,B.1.1.70
3497,USA/CA-CZB-11587/2020,2020-07-24 11:43:42,Madera County,B.1.369
3498,USA/CA-CZB-11546/2020,2020-07-24 11:51:47,Madera County,B.1.240
3499,USA/CA-CZB-11588/2020,2020-07-24 11:43:42,Madera County,B.1.1.162
3500,USA/CA-CZB-11589/2020,2020-07-24 11:43:42,Madera County,B.1
3501,USA/CA-CZB-11547/2020,2020-07-24 11:51:47,Madera County,B.1.402
3502,USA/CA-CZB-16422/2020,2020-07-24 13:30:30,Alameda County,
3503,USA/CA-CZB-11949/2020,2020-09-25 17:16:24,Marin County,B.1
