gisaid_name	lineage	county	collection_date	MMWRyear	MMWRweek
hCoV-19/USA/CA-CZB-10348/2020	B.1	Santa Clara County	2020-09-15	2020	38
hCoV-19/USA/CA-CZB-10347/2020	B.1	Santa Clara County	2020-09-15	2020	38
hCoV-19/USA/CA-CZB-10346/2020	B.1	Santa Clara County	2020-09-15	2020	38
hCoV-19/USA/CA-CZB-10345/2020	B.1	Santa Clara County	2020-09-15	2020	38
hCoV-19/USA/CA-CZB-10344/2020	B.1	Santa Clara County	2020-09-15	2020	38
hCoV-19/USA/CA-CZB-10343/2020	B.1	Santa Clara County	2020-09-15	2020	38
hCoV-19/USA/CA-CZB-10342/2020	B.1	Santa Clara County	2020-09-15	2020	38
hCoV-19/USA/CA-CZB-10341/2020	B.1	Santa Clara County	2020-09-15	2020	38
hCoV-19/USA/CA-CZB-10340/2020	B.1	Santa Clara County	2020-09-15	2020	38
hCoV-19/USA/CA-CZB-10338/2020	B.1	Santa Clara County	2020-09-15	2020	38
hCoV-19/USA/CA-CZB-10337/2020	B.1	Santa Clara County	2020-09-15	2020	38
hCoV-19/USA/CA-CZB-10335/2020	B.1	Santa Clara County	2020-09-15	2020	38
hCoV-19/USA/CA-CZB-10332/2020	B.1	Santa Clara County	2020-09-15	2020	38
hCoV-19/USA/CA-CZB-10331/2020	B.1	Santa Clara County	2020-09-15	2020	38
hCoV-19/USA/CA-CZB-10330/2020	B.1	Santa Clara County	2020-09-15	2020	38
hCoV-19/USA/CA-CZB-10329/2020	B.1	Santa Clara County	2020-09-15	2020	38
hCoV-19/USA/CA-CZB-10328/2020	B.1	Santa Clara County	2020-09-15	2020	38
hCoV-19/USA/CA-CZB-10327/2020	B.1	Santa Clara County	2020-09-15	2020	38
hCoV-19/USA/CA-CZB-10978/2020	B.1	Santa Clara County	2020-09-17	2020	38
hCoV-19/USA/CA-CZB-10984/2020	B.1	Santa Clara County	2020-09-18	2020	38
hCoV-19/USA/CA-CZB-11003/2020	B.1	Santa Clara County	2020-09-21	2020	39
hCoV-19/USA/CA-CZB-11000/2020	B.1	Santa Clara County	2020-09-21	2020	39
hCoV-19/USA/CA-CZB-11659/2020	B.1	Santa Clara County	2020-09-23	2020	39
hCoV-19/USA/CA-CZB-11663/2020	B.1	Santa Clara County	2020-09-24	2020	39
hCoV-19/USA/CA-CZB-11666/2020	B.1	Santa Clara County	2020-09-24	2020	39
hCoV-19/USA/CA-CZB-11678/2020	B.1	Santa Clara County	2020-09-24	2020	39
hCoV-19/USA/CA-CZB-11672/2020	B.1	Santa Clara County	2020-09-25	2020	39
hCoV-19/USA/CA-CZB-11671/2020	B.1	Santa Clara County	2020-09-25	2020	39
hCoV-19/USA/CA-CZB-11668/2020	B.1	Santa Clara County	2020-09-25	2020	39
hCoV-19/USA/CA-CZB-11667/2020	B.1	Santa Clara County	2020-09-25	2020	39
hCoV-19/USA/CA-CZB-11689/2020	B.1	Santa Clara County	2020-09-28	2020	40
hCoV-19/USA/CA-CZB-11688/2020	B.1	Santa Clara County	2020-09-28	2020	40
hCoV-19/USA/CA-CZB-11685/2020	B.1	Santa Clara County	2020-09-28	2020	40
hCoV-19/USA/CA-CZB-11883/2020	B.1	Santa Clara County	2020-09-30	2020	40
hCoV-19/USA/CA-CZB-11886/2020	B.1	Santa Clara County	2020-09-30	2020	40
hCoV-19/USA/CA-CZB-11895/2020	B.1	Santa Clara County	2020-10-01	2020	40
hCoV-19/USA/CA-CZB-11904/2020	B.1	Santa Clara County	2020-10-02	2020	40
hCoV-19/USA/CA-CZB-12300/2020	B.1	Santa Clara County	2020-10-07	2020	41
hCoV-19/USA/CA-CZB-12305/2020	B.1	Santa Clara County	2020-10-07	2020	41
hCoV-19/USA/CA-CZB-12309/2020	B.1	Santa Clara County	2020-10-07	2020	41
hCoV-19/USA/CA-CZB-12313/2020	B.1	Santa Clara County	2020-10-07	2020	41
hCoV-19/USA/CA-CZB-12314/2020	B.1	Santa Clara County	2020-10-07	2020	41
hCoV-19/USA/CA-CZB-12791/2020	B.1	Santa Clara County	2020-10-14	2020	42
hCoV-19/USA/CA-CZB-12984/2020	B.1	Santa Clara County	2020-10-21	2020	43
hCoV-19/USA/CA-CZB-13272/2020	B.1	Santa Clara County	2020-10-28	2020	44
hCoV-19/USA/CA-CZB-14540/2020	B.1	Santa Clara County	2020-11-12	2020	46
hCoV-19/USA/CA-CZB-14541/2020	B.1	Santa Clara County	2020-11-12	2020	46
hCoV-19/USA/CA-CZB-14539/2020	B.1	Santa Clara County	2020-11-12	2020	46
hCoV-19/USA/CA-CZB-15067/2020	B.1	Santa Clara County	2020-11-17	2020	47
hCoV-19/USA/CA-CZB-15033/2020	B.1	Santa Clara County	2020-11-18	2020	47
hCoV-19/USA/CA-CZB-14962/2020	B.1	Santa Clara County	2020-11-18	2020	47
hCoV-19/USA/CA-CZB-15038/2020	B.1	Santa Clara County	2020-11-18	2020	47
hCoV-19/USA/CA-CZB-14956/2020	B.1	Santa Clara County	2020-11-18	2020	47
hCoV-19/USA/CA-CZB-15057/2020	B.1	Santa Clara County	2020-11-18	2020	47
hCoV-19/USA/CA-CZB-15056/2020	B.1	Santa Clara County	2020-11-18	2020	47
hCoV-19/USA/CA-CZB-15034/2020	B.1	Santa Clara County	2020-11-18	2020	47
hCoV-19/USA/CA-CZB-14972/2020	B.1	Santa Clara County	2020-11-18	2020	47
hCoV-19/USA/CA-CZB-15105/2020	B.1	Santa Clara County	2020-11-20	2020	47
hCoV-19/USA/CA-CZB-15296/2020	B.1	Santa Clara County	2020-11-20	2020	47
hCoV-19/USA/CA-CZB-15181/2020	B.1	Santa Clara County	2020-11-23	2020	48
hCoV-19/USA/CA-CZB-15135/2020	B.1	Santa Clara County	2020-11-23	2020	48
hCoV-19/USA/CA-CZB-15167/2020	B.1	Santa Clara County	2020-11-23	2020	48
hCoV-19/USA/CA-CZB-15153/2020	B.1	Santa Clara County	2020-11-23	2020	48
hCoV-19/USA/CA-CZB-15133/2020	B.1	Santa Clara County	2020-11-23	2020	48
hCoV-19/USA/CA-CZB-15215/2020	B.1	Santa Clara County	2020-11-25	2020	48
hCoV-19/USA/CA-CZB-15335/2020	B.1	Santa Clara County	2020-11-28	2020	48
hCoV-19/USA/CA-CZB-15594/2020	B.1	Santa Clara County	2020-12-01	2020	49
hCoV-19/USA/CA-CZB-15616/2020	B.1	Santa Clara County	2020-12-02	2020	49
hCoV-19/USA/CA-CZB-15630/2020	B.1	Santa Clara County	2020-12-02	2020	49
hCoV-19/USA/CA-CZB-15690/2020	B.1	Santa Clara County	2020-12-02	2020	49
hCoV-19/USA/CA-CZB-15692/2020	B.1	Santa Clara County	2020-12-02	2020	49
hCoV-19/USA/CA-CZB-16969/2020	B.1	Santa Clara County	2020-12-02	2020	49
hCoV-19/USA/CA-CZB-16967/2020	B.1	Santa Clara County	2020-12-03	2020	49
hCoV-19/USA/CA-CZB-15980/2020	B.1	Santa Clara County	2020-12-04	2020	49
hCoV-19/USA/CA-CZB-15858/2020	B.1	Santa Clara County	2020-12-04	2020	49
hCoV-19/USA/CA-CZB-16971/2020	B.1	Santa Clara County	2020-12-05	2020	49
hCoV-19/USA/CA-CZB-16973/2020	B.1	Santa Clara County	2020-12-06	2020	50
hCoV-19/USA/CA-CZB-16974/2020	B.1	Santa Clara County	2020-12-06	2020	50
hCoV-19/USA/CA-CZB-16972/2020	B.1	Santa Clara County	2020-12-07	2020	50
hCoV-19/USA/CA-CZB-16908/2020	B.1	Santa Clara County	2020-12-09	2020	50
hCoV-19/USA/CA-CZB-16906/2020	B.1	Santa Clara County	2020-12-09	2020	50
hCoV-19/USA/CA-CZB-16897/2020	B.1	Santa Clara County	2020-12-09	2020	50
hCoV-19/USA/CA-CZB-16890/2020	B.1	Santa Clara County	2020-12-09	2020	50
hCoV-19/USA/CA-CZB-16821/2020	B.1	Santa Clara County	2020-12-09	2020	50
hCoV-19/USA/CA-CZB-16803/2020	B.1	Santa Clara County	2020-12-09	2020	50
hCoV-19/USA/CA-CZB-16795/2020	B.1	Santa Clara County	2020-12-09	2020	50
hCoV-19/USA/CA-CZB-16784/2020	B.1	Santa Clara County	2020-12-09	2020	50
hCoV-19/USA/CA-CZB-16775/2020	B.1	Santa Clara County	2020-12-09	2020	50
hCoV-19/USA/CA-CZB-16772/2020	B.1	Santa Clara County	2020-12-09	2020	50
hCoV-19/USA/CA-CZB-16748/2020	B.1	Santa Clara County	2020-12-09	2020	50
hCoV-19/USA/CA-CZB-16731/2020	B.1	Santa Clara County	2020-12-09	2020	50
hCoV-19/USA/CA-CZB-16729/2020	B.1	Santa Clara County	2020-12-09	2020	50
hCoV-19/USA/CA-CZB-16715/2020	B.1	Santa Clara County	2020-12-09	2020	50
hCoV-19/USA/CA-CZB-16712/2020	B.1	Santa Clara County	2020-12-09	2020	50
hCoV-19/USA/CA-CZB-16987/2020	B.1	Santa Clara County	2020-12-10	2020	50
hCoV-19/USA/CA-CZB-16789/2020	B.1	Santa Clara County	2020-12-10	2020	50
hCoV-19/USA/CA-CZB-16991/2020	B.1	Santa Clara County	2020-12-11	2020	50
hCoV-19/USA/CA-CZB-16947/2020	B.1	Santa Clara County	2020-12-14	2020	51
hCoV-19/USA/CA-CZB-17039/2020	B.1	Santa Clara County	2020-12-19	2020	51
hCoV-19/USA/CA-CZB-17111/2020	B.1	Santa Clara County	2020-12-24	2020	52
hCoV-19/USA/CA-CZB-17101/2020	B.1	Santa Clara County	2020-12-28	2020	53
hCoV-19/USA/CA-CZB-22967/2020	B.1	Santa Clara County	2020-12-29	2020	53
hCoV-19/USA/CA-CZB-17143/2020	B.1	Santa Clara County	2020-12-30	2020	53
hCoV-19/USA/CA-CZB-19917/2021	B.1	Santa Clara County	2021-01-11	2021	2
hCoV-19/USA/CA-CZB-19886/2021	B.1	Santa Clara County	2021-01-12	2021	2
hCoV-19/USA/CA-CZB-9724/2020	B.1.1	Santa Clara County	2020-03-11	2020	11
hCoV-19/USA/CA-CZB-9981/2020	B.1.1.1	Santa Clara County	2020-06-10	2020	24
hCoV-19/USA/CA-CZB-3271/2020	B.1.1.1	Santa Clara County	2020-07-15	2020	29
hCoV-19/USA/CA-CZB-3295/2020	B.1.1.1	Santa Clara County	2020-07-20	2020	30
hCoV-19/USA/CA-CZB-16681/2020	B.1.1.1	Santa Clara County	2020-12-08	2020	50
hCoV-19/USA/CA-CZB-1202/2020	B.1.1.10	Santa Clara County	2020-04-03	2020	14
hCoV-19/USA/CA-CZB-17527/2020	B.1.1.100	Santa Clara County	2020-12-16	2020	51
hCoV-19/USA/CA-CZB-17159/2021	B.1.1.100	Santa Clara County	2021-01-01	2020	53
hCoV-19/USA/CA-CZB-17179/2021	B.1.1.100	Santa Clara County	2021-01-02	2020	53
hCoV-19/USA/CA-CZB-10220/2020	B.1.1.113	Santa Clara County	2020-05-11	2020	20
hCoV-19/USA/CA-CZB-10218/2020	B.1.1.113	Santa Clara County	2020-05-12	2020	20
hCoV-19/USA/CA-CZB-10183/2020	B.1.1.113	Santa Clara County	2020-06-17	2020	25
hCoV-19/USA/CA-CZB-10185/2020	B.1.1.113	Santa Clara County	2020-06-18	2020	25
hCoV-19/USA/CA-CZB-3691/2020	B.1.1.128	Santa Clara County	2020-07-16	2020	29
hCoV-19/USA/CA-CZB-1285/2020	B.1.1.132	Santa Clara County	2020-04-25	2020	17
hCoV-19/USA/CA-CZB-9850/2020	B.1.1.132	Santa Clara County	2020-05-21	2020	21
hCoV-19/USA/CA-CZB-3816/2020	B.1.1.132	Santa Clara County	2020-07-21	2020	30
hCoV-19/USA/CA-CZB-7156/2020	B.1.1.135	Santa Clara County	2020-09-09	2020	37
hCoV-19/USA/CA-CZB-12816/2020	B.1.1.135	Santa Clara County	2020-09-23	2020	39
hCoV-19/USA/CA-CZB-12823/2020	B.1.1.135	Santa Clara County	2020-09-23	2020	39
hCoV-19/USA/CA-CZB-12824/2020	B.1.1.135	Santa Clara County	2020-09-23	2020	39
hCoV-19/USA/CA-CZB-12817/2020	B.1.1.135	Santa Clara County	2020-09-26	2020	39
hCoV-19/USA/CA-CZB-12818/2020	B.1.1.135	Santa Clara County	2020-09-30	2020	40
hCoV-19/USA/CA-CZB-12819/2020	B.1.1.135	Santa Clara County	2020-09-30	2020	40
hCoV-19/USA/CA-CZB-12820/2020	B.1.1.135	Santa Clara County	2020-09-30	2020	40
hCoV-19/USA/CA-CZB-12821/2020	B.1.1.135	Santa Clara County	2020-09-30	2020	40
hCoV-19/USA/CA-CZB-12822/2020	B.1.1.135	Santa Clara County	2020-09-30	2020	40
hCoV-19/USA/CA-CZB-9973/2020	B.1.1.139	Santa Clara County	2020-06-17	2020	25
hCoV-19/USA/CA-CZB-9996/2020	B.1.1.139	Santa Clara County	2020-06-29	2020	27
hCoV-19/USA/CA-CZB-3294/2020	B.1.1.139	Santa Clara County	2020-07-20	2020	30
hCoV-19/USA/CA-CZB-4049/2020	B.1.1.139	Santa Clara County	2020-08-21	2020	34
hCoV-19/USA/CA-CZB-12981/2020	B.1.1.139	Santa Clara County	2020-10-21	2020	43
hCoV-19/USA/CA-CZB-13686/2020	B.1.1.139	Santa Clara County	2020-11-05	2020	45
hCoV-19/USA/CA-CZB-13685/2020	B.1.1.139	Santa Clara County	2020-11-05	2020	45
hCoV-19/USA/CA-CZB-13690/2020	B.1.1.139	Santa Clara County	2020-11-05	2020	45
hCoV-19/USA/CA-CZB-13689/2020	B.1.1.139	Santa Clara County	2020-11-05	2020	45
hCoV-19/USA/CA-CZB-17561/2020	B.1.1.141	Santa Clara County	2020-12-16	2020	51
hCoV-19/USA/CA-CZB-14574/2020	B.1.1.152	Santa Clara County	2020-11-14	2020	46
hCoV-19/USA/CA-CZB-22925/2020	B.1.1.152	Santa Clara County	2020-12-28	2020	53
hCoV-19/USA/CA-CZB-3872/2020	B.1.1.158	Santa Clara County	2020-07-16	2020	29
hCoV-19/USA/CA-CZB-3882/2020	B.1.1.158	Santa Clara County	2020-07-21	2020	30
hCoV-19/USA/CA-CZB-3828/2020	B.1.1.158	Santa Clara County	2020-07-22	2020	30
hCoV-19/USA/CA-CZB-9523/2020	B.1.1.162	Santa Clara County	2020-04-07	2020	15
hCoV-19/USA/CA-CZB-9526/2020	B.1.1.162	Santa Clara County	2020-04-07	2020	15
hCoV-19/USA/CA-CZB-12795/2020	B.1.1.162	Santa Clara County	2020-10-14	2020	42
hCoV-19/USA/CA-CZB-12978/2020	B.1.1.162	Santa Clara County	2020-10-21	2020	43
hCoV-19/USA/CA-CZB-6994/2020	B.1.1.174	Santa Clara County	2020-08-04	2020	32
hCoV-19/USA/CA-CZB-6997/2020	B.1.1.174	Santa Clara County	2020-08-04	2020	32
hCoV-19/USA/CA-CZB-6999/2020	B.1.1.174	Santa Clara County	2020-08-04	2020	32
hCoV-19/USA/CA-CZB-7000/2020	B.1.1.174	Santa Clara County	2020-08-04	2020	32
hCoV-19/USA/CA-CZB-7204/2020	B.1.1.174	Santa Clara County	2020-08-04	2020	32
hCoV-19/USA/CA-CZB-7205/2020	B.1.1.174	Santa Clara County	2020-08-04	2020	32
hCoV-19/USA/CA-CZB-7206/2020	B.1.1.174	Santa Clara County	2020-08-04	2020	32
hCoV-19/USA/CA-CZB-11677/2020	B.1.1.174	Santa Clara County	2020-08-16	2020	34
hCoV-19/USA/CA-CZB-4047/2020	B.1.1.174	Santa Clara County	2020-08-18	2020	34
hCoV-19/USA/CA-CZB-6928/2020	B.1.1.174	Santa Clara County	2020-08-19	2020	34
hCoV-19/USA/CA-CZB-6929/2020	B.1.1.174	Santa Clara County	2020-08-19	2020	34
hCoV-19/USA/CA-CZB-11008/2020	B.1.1.174	Santa Clara County	2020-08-20	2020	34
hCoV-19/USA/CA-CZB-11015/2020	B.1.1.174	Santa Clara County	2020-08-20	2020	34
hCoV-19/USA/CA-CZB-6932/2020	B.1.1.174	Santa Clara County	2020-08-22	2020	34
hCoV-19/USA/CA-CZB-11017/2020	B.1.1.174	Santa Clara County	2020-08-24	2020	35
hCoV-19/USA/CA-CZB-6993/2020	B.1.1.174	Santa Clara County	2020-08-30	2020	36
hCoV-19/USA/CA-CZB-6988/2020	B.1.1.174	Santa Clara County	2020-09-01	2020	36
hCoV-19/USA/CA-CZB-6989/2020	B.1.1.174	Santa Clara County	2020-09-01	2020	36
hCoV-19/USA/CA-CZB-6990/2020	B.1.1.174	Santa Clara County	2020-09-01	2020	36
hCoV-19/USA/CA-CZB-6995/2020	B.1.1.174	Santa Clara County	2020-09-01	2020	36
hCoV-19/USA/CA-CZB-6996/2020	B.1.1.174	Santa Clara County	2020-09-01	2020	36
hCoV-19/USA/CA-CZB-6991/2020	B.1.1.174	Santa Clara County	2020-09-03	2020	36
hCoV-19/USA/CA-CZB-6992/2020	B.1.1.174	Santa Clara County	2020-09-04	2020	36
hCoV-19/USA/CA-CZB-7001/2020	B.1.1.174	Santa Clara County	2020-09-04	2020	36
hCoV-19/USA/CA-CZB-11010/2020	B.1.1.174	Santa Clara County	2020-09-04	2020	36
hCoV-19/USA/CA-CZB-12810/2020	B.1.1.174	Santa Clara County	2020-09-05	2020	36
hCoV-19/USA/CA-CZB-7199/2020	B.1.1.174	Santa Clara County	2020-09-06	2020	37
hCoV-19/USA/CA-CZB-12812/2020	B.1.1.174	Santa Clara County	2020-09-10	2020	37
hCoV-19/USA/CA-CZB-3694/2020	B.1.1.192	Santa Clara County	2020-07-17	2020	29
hCoV-19/USA/CA-CZB-10225/2020	B.1.1.205	Santa Clara County	2020-05-16	2020	20
hCoV-19/USA/CA-CZB-9789/2020	B.1.1.205	Santa Clara County	2020-05-17	2020	21
hCoV-19/USA/CA-CZB-10245/2020	B.1.1.205	Santa Clara County	2020-05-20	2020	21
hCoV-19/USA/CA-CZB-9856/2020	B.1.1.205	Santa Clara County	2020-05-22	2020	21
hCoV-19/USA/CA-CZB-9762/2020	B.1.1.205	Santa Clara County	2020-06-01	2020	23
hCoV-19/USA/CA-CZB-2278/2020	B.1.1.205	Santa Clara County	2020-06-18	2020	25
hCoV-19/USA/CA-CZB-2288/2020	B.1.1.205	Santa Clara County	2020-06-19	2020	25
hCoV-19/USA/CA-CZB-3891/2020	B.1.1.205	Santa Clara County	2020-07-21	2020	30
hCoV-19/USA/CA-CZB-3831/2020	B.1.1.205	Santa Clara County	2020-07-21	2020	30
hCoV-19/USA/CA-CZB-6965/2020	B.1.1.205	Santa Clara County	2020-09-02	2020	36
hCoV-19/USA/CA-CZB-12815/2020	B.1.1.205	Santa Clara County	2020-09-14	2020	38
hCoV-19/USA/CA-CZB-10967/2020	B.1.1.205	Santa Clara County	2020-09-16	2020	38
hCoV-19/USA/CA-CZB-15108/2020	B.1.1.205	Santa Clara County	2020-11-22	2020	48
hCoV-19/USA/CA-CZB-15578/2020	B.1.1.205	Santa Clara County	2020-12-01	2020	49
hCoV-19/USA/CA-CZB-15603/2020	B.1.1.205	Santa Clara County	2020-12-02	2020	49
hCoV-19/USA/CA-CZB-15614/2020	B.1.1.205	Santa Clara County	2020-12-02	2020	49
hCoV-19/USA/CA-CZB-15627/2020	B.1.1.205	Santa Clara County	2020-12-02	2020	49
hCoV-19/USA/CA-CZB-15675/2020	B.1.1.205	Santa Clara County	2020-12-02	2020	49
hCoV-19/USA/CA-CZB-15839/2020	B.1.1.205	Santa Clara County	2020-12-04	2020	49
hCoV-19/USA/CA-CZB-15840/2020	B.1.1.205	Santa Clara County	2020-12-04	2020	49
hCoV-19/USA/CA-CZB-15842/2020	B.1.1.205	Santa Clara County	2020-12-04	2020	49
hCoV-19/USA/CA-CZB-15843/2020	B.1.1.205	Santa Clara County	2020-12-04	2020	49
hCoV-19/USA/CA-CZB-15860/2020	B.1.1.205	Santa Clara County	2020-12-04	2020	49
hCoV-19/USA/CA-CZB-15851/2020	B.1.1.205	Santa Clara County	2020-12-05	2020	49
hCoV-19/USA/CA-CZB-16691/2020	B.1.1.205	Santa Clara County	2020-12-09	2020	50
hCoV-19/USA/CA-CZB-16690/2020	B.1.1.205	Santa Clara County	2020-12-09	2020	50
hCoV-19/USA/CA-CZB-16939/2020	B.1.1.205	Santa Clara County	2020-12-12	2020	50
hCoV-19/USA/CA-CZB-17565/2020	B.1.1.205	Santa Clara County	2020-12-17	2020	51
hCoV-19/USA/CA-CZB-22934/2020	B.1.1.205	Santa Clara County	2020-12-27	2020	53
hCoV-19/USA/CA-CZB-1205/2020	B.1.1.207	Santa Clara County	2020-04-03	2020	14
hCoV-19/USA/CA-CZB-14520/2020	B.1.1.212	Santa Clara County	2020-11-11	2020	46
hCoV-19/USA/CA-CZB-14516/2020	B.1.1.212	Santa Clara County	2020-11-11	2020	46
hCoV-19/USA/CA-CZB-14577/2020	B.1.1.212	Santa Clara County	2020-11-17	2020	47
hCoV-19/USA/CA-CZB-14578/2020	B.1.1.212	Santa Clara County	2020-11-17	2020	47
hCoV-19/USA/CA-CZB-15191/2020	B.1.1.212	Santa Clara County	2020-11-23	2020	48
hCoV-19/USA/CA-CZB-15190/2020	B.1.1.212	Santa Clara County	2020-11-23	2020	48
hCoV-19/USA/CA-CZB-15230/2020	B.1.1.212	Santa Clara County	2020-11-24	2020	48
hCoV-19/USA/CA-CZB-16837/2020	B.1.1.212	Santa Clara County	2020-12-09	2020	50
hCoV-19/USA/CA-CZB-12988/2020	B.1.1.216	Santa Clara County	2020-10-21	2020	43
hCoV-19/USA/CA-CZB-13670/2020	B.1.1.216	Santa Clara County	2020-11-04	2020	45
hCoV-19/USA/CA-CZB-13669/2020	B.1.1.216	Santa Clara County	2020-11-04	2020	45
hCoV-19/USA/CA-CZB-14536/2020	B.1.1.216	Santa Clara County	2020-11-11	2020	46
hCoV-19/USA/CA-CZB-15001/2020	B.1.1.216	Santa Clara County	2020-11-18	2020	47
hCoV-19/USA/CA-CZB-14970/2020	B.1.1.216	Santa Clara County	2020-11-18	2020	47
hCoV-19/USA/CA-CZB-15000/2020	B.1.1.216	Santa Clara County	2020-11-18	2020	47
hCoV-19/USA/CA-CZB-14977/2020	B.1.1.216	Santa Clara County	2020-11-18	2020	47
hCoV-19/USA/CA-CZB-15002/2020	B.1.1.216	Santa Clara County	2020-11-18	2020	47
hCoV-19/USA/CA-CZB-15139/2020	B.1.1.216	Santa Clara County	2020-11-23	2020	48
hCoV-19/USA/CA-CZB-15159/2020	B.1.1.216	Santa Clara County	2020-11-23	2020	48
hCoV-19/USA/CA-CZB-19907/2021	B.1.1.216	Santa Clara County	2021-01-14	2021	2
hCoV-19/USA/CA-CZB-19961/2021	B.1.1.216	Santa Clara County	2021-01-15	2021	2
hCoV-19/USA/CA-CZB-12814/2020	B.1.1.222	Santa Clara County	2020-09-10	2020	37
hCoV-19/USA/CA-CZB-13336/2020	B.1.1.222	Santa Clara County	2020-11-02	2020	45
hCoV-19/USA/CA-CZB-13702/2020	B.1.1.222	Santa Clara County	2020-11-04	2020	45
hCoV-19/USA/CA-CZB-13698/2020	B.1.1.222	Santa Clara County	2020-11-06	2020	45
hCoV-19/USA/CA-CZB-13699/2020	B.1.1.222	Santa Clara County	2020-11-06	2020	45
hCoV-19/USA/CA-CZB-13700/2020	B.1.1.222	Santa Clara County	2020-11-06	2020	45
hCoV-19/USA/CA-CZB-14547/2020	B.1.1.222	Santa Clara County	2020-11-11	2020	46
hCoV-19/USA/CA-CZB-15011/2020	B.1.1.222	Santa Clara County	2020-11-18	2020	47
hCoV-19/USA/CA-CZB-15049/2020	B.1.1.222	Santa Clara County	2020-11-18	2020	47
hCoV-19/USA/CA-CZB-14955/2020	B.1.1.222	Santa Clara County	2020-11-18	2020	47
hCoV-19/USA/CA-CZB-14991/2020	B.1.1.222	Santa Clara County	2020-11-18	2020	47
hCoV-19/USA/CA-CZB-14995/2020	B.1.1.222	Santa Clara County	2020-11-18	2020	47
hCoV-19/USA/CA-CZB-14957/2020	B.1.1.222	Santa Clara County	2020-11-18	2020	47
hCoV-19/USA/CA-CZB-14996/2020	B.1.1.222	Santa Clara County	2020-11-18	2020	47
hCoV-19/USA/CA-CZB-15060/2020	B.1.1.222	Santa Clara County	2020-11-18	2020	47
hCoV-19/USA/CA-CZB-14997/2020	B.1.1.222	Santa Clara County	2020-11-18	2020	47
hCoV-19/USA/CA-CZB-15206/2020	B.1.1.222	Santa Clara County	2020-11-23	2020	48
hCoV-19/USA/CA-CZB-15158/2020	B.1.1.222	Santa Clara County	2020-11-23	2020	48
hCoV-19/USA/CA-CZB-15336/2020	B.1.1.222	Santa Clara County	2020-11-28	2020	48
hCoV-19/USA/CA-CZB-15930/2020	B.1.1.222	Santa Clara County	2020-12-02	2020	49
hCoV-19/USA/CA-CZB-15740/2020	B.1.1.222	Santa Clara County	2020-12-02	2020	49
hCoV-19/USA/CA-CZB-15706/2020	B.1.1.222	Santa Clara County	2020-12-02	2020	49
hCoV-19/USA/CA-CZB-15725/2020	B.1.1.222	Santa Clara County	2020-12-02	2020	49
hCoV-19/USA/CA-CZB-15741/2020	B.1.1.222	Santa Clara County	2020-12-02	2020	49
hCoV-19/USA/CA-CZB-15742/2020	B.1.1.222	Santa Clara County	2020-12-02	2020	49
hCoV-19/USA/CA-CZB-15662/2020	B.1.1.222	Santa Clara County	2020-12-02	2020	49
hCoV-19/USA/CA-CZB-15633/2020	B.1.1.222	Santa Clara County	2020-12-02	2020	49
hCoV-19/USA/CA-CZB-15631/2020	B.1.1.222	Santa Clara County	2020-12-02	2020	49
hCoV-19/USA/CA-CZB-16866/2020	B.1.1.222	Santa Clara County	2020-12-09	2020	50
hCoV-19/USA/CA-CZB-16768/2020	B.1.1.222	Santa Clara County	2020-12-09	2020	50
hCoV-19/USA/CA-CZB-16727/2020	B.1.1.222	Santa Clara County	2020-12-09	2020	50
hCoV-19/USA/CA-CZB-16720/2020	B.1.1.222	Santa Clara County	2020-12-09	2020	50
hCoV-19/USA/CA-CZB-16719/2020	B.1.1.222	Santa Clara County	2020-12-09	2020	50
hCoV-19/USA/CA-CZB-17549/2020	B.1.1.222	Santa Clara County	2020-12-16	2020	51
hCoV-19/USA/CA-CZB-22924/2020	B.1.1.222	Santa Clara County	2020-12-27	2020	53
hCoV-19/USA/CA-CZB-17177/2021	B.1.1.222	Santa Clara County	2021-01-02	2020	53
hCoV-19/USA/CA-CZB-10015/2020	B.1.1.228	Santa Clara County	2020-07-10	2020	28
hCoV-19/USA/CA-CZB-16752/2020	B.1.1.231	Santa Clara County	2020-12-09	2020	50
hCoV-19/USA/CA-CZB-17532/2020	B.1.1.231	Santa Clara County	2020-12-16	2020	51
hCoV-19/USA/CA-CZB-17034/2020	B.1.1.231	Santa Clara County	2020-12-17	2020	51
hCoV-19/USA/CA-CZB-10184/2020	B.1.1.244	Santa Clara County	2020-05-14	2020	20
hCoV-19/USA/CA-CZB-3705/2020	B.1.1.244	Santa Clara County	2020-07-23	2020	30
hCoV-19/USA/CA-CZB-3704/2020	B.1.1.244	Santa Clara County	2020-07-23	2020	30
hCoV-19/USA/CA-CZB-10073/2020	B.1.1.28	Santa Clara County	2020-06-22	2020	26
hCoV-19/USA/CA-CZB-15337/2020	B.1.1.285	Santa Clara County	2020-11-30	2020	49
hCoV-19/USA/CA-CZB-10168/2020	B.1.1.29	Santa Clara County	2020-05-15	2020	20
hCoV-19/USA/CA-CZB-9969/2020	B.1.1.29	Santa Clara County	2020-06-17	2020	25
hCoV-19/USA/CA-CZB-10064/2020	B.1.1.29	Santa Clara County	2020-06-21	2020	26
hCoV-19/USA/CA-CZB-10005/2020	B.1.1.291	Santa Clara County	2020-07-11	2020	28
hCoV-19/USA/CA-CZB-3710/2020	B.1.1.291	Santa Clara County	2020-07-21	2020	30
hCoV-19/USA/CA-CZB-16813/2020	B.1.1.291	Santa Clara County	2020-12-09	2020	50
